featureid	Taxon	Confidence
d061a99148d649c4eca4836c5f4b5b68	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__; s__	0.9992552869338712
fcc915000295812eecfa7245a74346e9	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__ovatus	0.7441318717756071
fef1ecdd881b973b673cfde70d32a6f0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Dialister; s__	0.9998314557524782
3d5a28db4670dd352f4eb95305f95a1f	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Myroides; s__odoratimimus	0.9991687010803152
e45b87169ea3a901a3f87087e72d0f80	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__	0.8368545116593377
69d052e452e79d571cba042af265d50c	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__eutactus	0.9999182910379024
b07edc4b2a3153f7298d582b51d739cf	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Tsukamurellaceae; g__Tsukamurella; s__	0.9992381562610194
7941e9ca597d239d140ba5bcadd293ce	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9876851048863232
5269181ddec0b7d541daa2f9b582922b	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9979943911534188
e7a415fd7192e8f58ba4f27df59d63f0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__	0.9344868272547869
f5487404313a4fb57bc3489c167e9a37	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.999479596966624
149e7d5e484d157f2ac6140a2111618e	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__prausnitzii	0.8832338877953714
d3cbd475bf89f2d01bd22481810ea97e	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium	0.9996803182740068
6feac728c4ea0796f6e5ddb5b2d27082	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Patulibacteraceae; g__Patulibacter; s__	0.99988589897941
ac25037068ce110e0dcc0e3b34fc1d01	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.8975201278025161
096d93c307d5c15ee20e3d3755abf445	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__Paraprevotella; s__	0.9999575523930696
6b768085e562ce1e99173c45f104f699	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas; s__	0.7567923628705994
6d3e548c422bd0a5a7c36bd09d55e1eb	k__Bacteria	0.9998955130853062
2fad39e365933a7f925040cb3c2a5ef8	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__; s__	0.809428897814172
04c8be5a3a6ba2d70446812e99318905	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides	0.9999287424618792
94611a4abd1d2321f64396544a97eeab	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9953628657240724
7faaee528dd5648a1157049fd4443b62	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae	0.9988991637992808
84853bd31e74a04290e47c542c8d293d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.7556051959148135
dc8f9b58356a5dd20053d30aec4384bf	k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__; s__	0.99629288229032
8d89ee75fdeac54f5ebb1ef3edf80e73	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9278067194125468
eb087ffc5078536b23ce49e0f94e22f7	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__	0.9356965500118712
9f4d14b114e7499772a797790d81c1db	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__catus	0.9990118454093092
718c31d145c3e24839a284d5f285b838	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__	0.8088140663408072
0145da148b0de76aca682518f01c0ff2	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.8842201179322496
552a495697c60f13d5bab9439d2715bc	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae	0.9789123239728336
1a389bf765c8ff0f92600f684fbe7ad7	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__prausnitzii	0.9961114014484322
d43ad42f3b1625379a2429c10f419eda	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Aerococcaceae; g__Alloiococcus; s__	0.9999910040395206
34a8f64c050eb72ab8e6bdfecd7bbec1	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9820549770844764
7dfa96abfa7484bb6c9cfa90dc9b606f	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.9151736267672728
0467e83a9087b062a41c480f1ef75a5d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae	0.941670602623437
3d766867c97f511431bf97e059d6498f	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__	0.9993220972064676
426bd7119a31b73ef734771a071a216c	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__	0.922988903707072
faaba9ac7fadab2bef282066e2623f2d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.9959137195079826
322498f1025a569812be6e3fe4f63ff7	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae	0.8553292855277175
148c7eb0139bbc1b8c87dd31464742e4	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Anaerostipes; s__	0.9687998785131324
f8c3c805fe0819e5a21bd3a6c4b359f0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__prausnitzii	0.9560071422729944
fe1a54501a834947cfb66660c013973f	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9994962911264436
2bd1428d91d08e966652069c434d8b09	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__	0.7895076950555855
a2189c925da58732f6908d8c03731ffe	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.991509283901004
f4cd813a1b8a862f7a285466b25c6302	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__	0.7603282214207703
a31e2dd55926b4673a02c0dd597ba312	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes; s__onderdonkii	0.944715353072697
a2ace151e839543f60c6edb5cfdb0a0e	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Methylophilales; f__Methylophilaceae; g__Methylotenera; s__mobilis	0.943557147359802
b3255f37886e6c3f25d646e867187be3	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__prausnitzii	0.9954452146165096
9aaa76c461483fcfd12d1972a3bf0fd9	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0.9843066321485904
588a23811b3e98af68f4f0fb24a0daa8	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__	0.9641628394679148
84095797b63a22b54f3732f35ee4960f	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.913238134399898
f596fa835cdfdb22d6494b012f61fff2	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__	0.8928972721465079
a16d7b5bc967df7eeb406abf93b1d1d5	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__Paraprevotella; s__	0.9998175948297124
1e8c762136ff5ca29054d674aa4fef6c	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9984826576367696
9d7adde4bc1def95800852cdda9fe040	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Endozoicimonaceae; g__; s__	0.9528844896441356
60e2ef37a5e5fce61d57717d679a5102	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae	0.9656982372322548
f5706d9ec821f971e4c08ee992995b40	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Barnesiellaceae]; g__; s__	0.9962986256062594
3f9bbbf4e37f213ce0bea236dd023758	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Alicyclobacillaceae; g__Alicyclobacillus; s__	0.989797738652137
2086666afdd5de098b04a94247040c11	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.7472605996553893
7d49105c71bbce75b214a7308578a5c2	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__	0.8966732758995224
0ab23bb2c533478b88dfddbe965e34c3	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.9089971637408268
5180d7cb72163974da9f02382bb1d470	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__	0.9003625700465986
8dacf82c6ccb79c966e28f26267aad18	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__perfringens	0.9905893003186168
d55aec9ec60a4e3097c3c3953dae8773	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9993750928333932
cc42ed01e236e8f05d25a7310d47e354	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__	0.9793995686445559
b5823bbe4fbcc1dbba0a41856c0176c0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Phascolarctobacterium; s__	0.9993870744552196
5d2a2aba33f0ffe1de28b9ef23f0170f	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__perfringens	0.993565273232316
e6a34eb113dba66df0b8bbec907a8f5d	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes; s__putredinis	0.9691565819614796
89c3d41cce65b0658c622b7a6739afde	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9956204777829722
3c4ab262b16f43b842cf639ca3903dee	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__	0.9465411420044404
18e9e73ec4f1afc99ba18aeab0c8c6f0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus	0.9729333778726116
e173342e3a7d0d9e525bb1436511a73d	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9546710260217274
6093b83c7e9b29eb85fa78cc6014466b	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9918953437897632
47912eed282a9ff3ef5a57bff22b122f	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales	0.7928261237363111
2fee36ac3b841b7c63b377f87cd57634	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__	0.9048709064369622
16f3d2ca26979a45e97fc194dab03c83	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Roseburia	0.9592850228653448
8846e771ee81b9b26019393037423f69	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium; s__	0.8820358292423051
40a6b537d995aeb12b0100e2cb6ad879	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__	0.7195541607756178
fe05d62af855642508f231d11805b7d0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.7322099475147565
c136e3c79f6443e42ec87db3ae62b2e8	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Butyricicoccus; s__pullicaecorum	0.8610079145173068
b16c60eee294cf7bb36f9066b70fee64	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Roseburia; s__faecis	0.7025261758712567
2d60664d1df635112e5aaf4104956153	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__mitochondria	0.7876448238003586
62177bf52435174005021435ecceeaa1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Endozoicimonaceae; g__; s__	0.8094806130912636
b660a54c76638df0bb98968ff42e3d8c	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__	0.999367987964593
6c36e95019b4da28d63d1546bccea901	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__prausnitzii	0.9133648801351172
f7686a74ca2d3729eb66305e8a26309b	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__	0.9695189926875938
f44b00c5f383fbff51856bb00a4af4f6	k__Bacteria	0.9996843016564666
3c6156050861c1248d5ae38d7924c7e6	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.8204520083976247
2b982979f2401a8bc447d7141879e9b2	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea; s__longicatena	0.8870714418437003
ba88d4e4e6a24ecc2a5aab6bdfbb77f5	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.9410506515037318
2f094c7a35dd7943e5991de42fd082ec	k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__; s__	0.9946972367731216
ce234ec082aa4c1d3e4c2d58d08c7e84	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__copri	0.9980612606800016
b85d5e490cb73286dc62ea0871b2489b	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__veronii	0.8880700864247695
a08a1118fdf62f21b352fe1cfab60ef9	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__prausnitzii	0.9851769889605294
1f1ee8401e830435af8c0b401835683c	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales	0.9880149057858278
8d181137c9febeb212a7e98974633215	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__	0.9987053182477156
3a61bc9b84a859bfddc80afe57b6c468	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.7208207836829674
226be5d00a608645b2cd720e17cf0c80	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae	0.7828038586021062
3168f1f0009584cfa3c8064237d3a287	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__copri	0.9982512587270868
2a373d1ca3aad095e2ce3d0a983d4d08	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__	0.9974982605619276
e5eef6ce9dd5bf520c3979a4051ac50c	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Roseburia	0.9203670440053172
ec03fc716cc2ed13a6eeb5e4ac6fd86e	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Leptotrichia; s__	0.9991484678612076
4d7f8e74453566a335e3daacc479a9bc	k__Bacteria; p__Firmicutes; c__Bacilli	0.989490411825649
05ce12d41a2aadc7cffde79dc812bdc1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__fragi	0.8285653335070657
5acbe26ccc70eef4814e730021714283	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales	0.9545570736564082
c3a187698f53531a80df11582a216658	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Rothia; s__mucilaginosa	0.975047683944421
cb1e3a06c0e8c34875d6a0f5685ba45d	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__	0.9665345759107896
0373548686c85e1a1b55e50c5a915c83	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9873579722461764
0f1f945ec36671038c095dc61f3cd967	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Aerococcaceae; g__Abiotrophia; s__	0.7290961126115779
2bfd0967d162c4b0ebb10346f26d1e49	k__Bacteria; p__Firmicutes; c__Bacilli	0.8944627271129736
a533b43f021c924f7370fc9800e331d6	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__	0.9839303066728979
9ebb4c2e887b3aa0f637f4a1c3963d5c	k__Bacteria; p__[Thermi]; c__Deinococci; o__Deinococcales; f__Deinococcaceae; g__Deinococcus; s__geothermalis	0.9993816481772612
8a7edcddb6946afe8b6af745f579fe21	k__Bacteria	0.9530143900729984
4fb8636c53e5ccbe6b513ed0f2db3b78	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__mitochondria	0.7052098671360337
d122cf4522347e82aaafbd04187a9676	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Pediococcus	0.9912979086900078
d6df2bda6d5661a6b35908dfdcecdc1d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__butyricum	0.9907194852902768
77165f5f20e1259dd1b68d04867bf45c	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__	0.8635482943711839
e8e17a0be19639e0fed6ff35a496ffe0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Aeromonadaceae	0.9997412253122075
7bba7f49b1bff0dd1dc2f90e1edb7b24	k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Sphingobacterium; s__faecium	0.9999583169879231
06d2564f2dad3d4c19d4fbab94bf30c3	k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Sphingobacterium; s__faecium	0.9998968965690944
526b139ad7228aadf3c313611daf5e6d	k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Campylobacter; s__	0.9944350964622584
472d12e4520ca8718604a8fab46f16d0	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Leptotrichia; s__	0.9999844853570624
235d8e9be243957d6a6baad53a4f3071	k__Bacteria	0.9882090325185678
1e26478e3306c20b28aa4d06123bf0d4	k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Campylobacter; s__	0.992292343834302
f1f2ca4dce7d38d3b9803546b3632575	k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Sphingobacterium; s__faecium	0.9999893775941768
a1ca48bbbee4bc3bfe970443a209df26	k__Bacteria	0.9998074684022475
49e02723bf760b02294d1481a2aafb19	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9928112896091044
d32b4b85f78eb17fdd909e32e688622a	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__	0.9579591731080588
add5d6036639a8c7a01de34c67ca3e5c	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnoanaerobaculum; s__orale	0.9994981097268628
c0059546bebadeb9547037423bcaef85	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__flavefaciens	0.8446192224067416
9c64f5f66ce7366e52d76c2fe1029a0f	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus; s__sciuri	0.7191577182497393
51c999131379511e8950fed0550134f7	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__	0.9810822346294116
aacaf5f360c110204da1051a50c5ba5f	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Selenomonas; s__	0.9935824453354898
52b25decd37eb58a3bd46167d1c46354	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Selenomonas; s__	0.9913410701141536
84d6422c401698d91e646b9b4fe4774e	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Selenomonas; s__	0.9337043639175864
52ae63db1069b2b54a34f6a315204e69	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae	0.8435481674779386
83115ff976187bc758986c94480a9be4	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Veillonella	0.8560436779837926
eeddf4decf4e50e29d520781b3b23415	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__flavefaciens	0.7684152794013487
7628ad0cc3e35af3c8a7d498ea110a50	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__	0.9833877041874224
7ac5b2da79a1d4157add556d0b1cc2d0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides	0.7138885180172091
126187a8ed887807d3b890142962f7fd	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9904916536558792
3aef6516ee2b02b2b3b4a75520df0394	k__Bacteria; p__Bacteroidetes	0.9970626523071604
bf1bebbe4f64fd99bee91d85a7ceb27c	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Tepidimicrobium; s__	0.9695458675201541
0b8e401dfbc198584b8a63546d8fffa7	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Rhodocyclales; f__Rhodocyclaceae; g__Rhodocyclus; s__	0.8236276561844981
ab287e234b4139b933b77956f5c7c883	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.9960924765062156
c7fb23c9ba29912badefae2970028a20	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Arthrobacter	0.9197929136850128
ab60c9220f6684f9dd7675bda882200e	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.8568461742128344
e7e74960c5ee1984f2e60f99081a368b	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__butyricum	0.998109921439991
08730407cdf8cd5189f681f98edda768	k__Bacteria; p__[Thermi]; c__Deinococci; o__Deinococcales; f__Deinococcaceae; g__Deinococcus; s__geothermalis	0.9995443996775082
cfcf4b3edfbf758973d8a35d5540fd2f	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales	0.994953871881098
89aef43c50275d61769daa9b29131d63	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales	0.975439951336239
59dcd4aac23448ce36fb61059cd483df	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.9874337631341692
1422d62a6fd19b5a4742540bf529e263	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae	0.9273263218575504
2da88330fbfa989ff74e7f7c47a04e8d	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__	0.7915514871049599
8220afa411dd1e1b970b850819a476e8	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Pediococcus	0.9949997496445588
a9e1acfa6cc2678b1fcc40f49007d4c5	k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__; g__; s__	0.9998951780198908
606163fa1f2a48591ccc82dde467cd7e	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Psychrobacter; s__sanguinis	0.8896989726490205
284c82c96befd1e5656aafb60b562eb4	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter	0.9979055086384264
4abf2db45db16fd4c835e45b401d5d26	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Pediococcus	0.9317721926842959
166e6ffc78865e1a00757af8007d3f98	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Erythrobacteraceae	0.9901098887674938
631ad4df5fc5e05bd7183e22f3cad24f	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.842679434126683
ee019f04723e15845be1c8670a45a9a3	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Acidovorax	0.7837574576613219
48db843bdaea80377900ff2720362c0b	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.7981941531673216
